,Date,Data,Artist,Title,Rank,Note
106,2010-01-30,"['Hey, Soul Sister', 'Train']",Train,He,7,1
107,2010-01-30,"['Hard', 'Rihanna Featuring Jeezy']",Rihanna Featuring Jeezy,Hard,8,0
108,2010-01-30,"['Fireflies', 'Owl City']",Owl City,Fireflies,9,0
109,2010-01-30,"['How Low', 'Ludacris']",Ludacris,How Low,10,0
110,2010-01-30,"['I Gotta Feeling', 'The Black Eyed Peas']",The Black Eyed Peas,I Gotta Feeling,11,0
111,2010-01-30,"['Blah Blah Blah', 'Ke$ha Featuring 3OH!3']",Ke$ha Featuring 3OH!3,Blah Blah Blah,12,0
112,2010-01-30,"['Do You Remember', 'Jay Sean Featuring Sean Paul & Lil Jon']",Jay Sean Featuring Sean Paul & Lil Jon,Do You Remember,13,0
113,2010-01-30,"['Whatcha Say', 'Jason Derulo']",Jason Derulo,Whatcha Say,14,0
114,2010-01-30,"['Imma Be', 'The Black Eyed Peas']",The Black Eyed Peas,Imma Be,15,0
115,2010-01-30,"['Down', 'Jay Sean Featuring Lil Wayne']",Jay Sean Featuring Lil Wayne,Down,16,0
116,2010-01-30,"['Need You Now', 'Lady Antebellum']",Lady Antebellum,Need You Now,17,0
117,2010-01-30,"['Two Is Better Than One', 'Boys Like Girls Featuring Taylor Swift']",Boys Like Girls Featuring Taylor Swift,Two Is Better Than One,18,0
118,2010-01-30,"['Say Aah', 'Trey Songz Featuring Fabolous']",Trey Songz Featuring Fabolous,Say Aah,19,0
119,2010-01-30,"['Telephone', 'Lady Gaga Featuring Beyonce']",Lady Gaga Featuring Beyonce,Telephone,20,0
120,2010-01-30,"['According To You', 'Orianthi']",Orianthi,According To You,21,0
121,2010-01-30,"['You Belong With Me', 'Taylor Swift']",Taylor Swift,You Belong With Me,22,0
122,2010-01-30,"['Forever', 'Drake Featuring Kanye West, Lil Wayne & Eminem']",il Wayne & Eminem,Forever,23,1
123,2010-01-30,"['3', 'Britney Spears']",Britney Spears,3,24,0
124,2010-01-30,"[""Live Like We're Dying"", 'Kris Allen']",Kris Allen,Live Like We're Dying,25,0
125,2010-01-30,"['Party In The U.S.A.', 'Miley Cyrus']",Miley Cyrus,Party In The U.S.A.,26,0
126,2010-01-30,"['Paparazzi', 'Lady Gaga']",Lady Gaga,Paparazzi,27,0
127,2010-01-30,"['Already Gone', 'Kelly Clarkson']",Kelly Clarkson,Already Gone,28,0
128,2010-01-30,"['Naturally', 'Selena Gomez & The Scene']",Selena Gomez & The Scene,Naturally,29,0
129,2010-01-30,"['Meet Me Halfway', 'The Black Eyed Peas']",The Black Eyed Peas,Meet Me Halfway,30,0
130,2010-01-30,"['Tie Me Down', 'New Boyz Featuring Ray J']",New Boyz Featuring Ray J,Tie Me Down,31,0
131,2010-01-30,"['Carry Out', 'Timbaland Featuring Justin Timberlake']",Timbaland Featuring Justin Timberlake,Carry Out,32,0
132,2010-01-30,"['Use Somebody', 'Kings Of Leon']",Kings Of Leon,Use Somebody,33,0
133,2010-01-30,"['Evacuate The Dancefloor', 'Cascada']",Cascada,Evacuate The Dancefloor,34,0
134,2010-01-30,"['Sweet Dreams', 'Beyonce']",Beyonce,Sweet Dreams,35,0
135,2010-01-30,"['Fifteen', 'Taylor Swift']",Taylor Swift,Fifteen,36,0
136,2010-01-30,"['In My Head', 'Jason Derulo']",Jason Derulo,In My Head,37,0
137,2010-01-30,"['Money To Blow', 'Birdman Featuring Lil Wayne & Drake']",Birdman Featuring Lil Wayne & Drake,Money To Blow,38,0
138,2010-01-30,"['Gangsta Luv', 'Snoop Dogg Featuring The-Dream']",Snoop Dogg Featuring The-Dream,Gangsta Luv,39,0
139,2010-01-30,"[""Haven't Met You Yet"", 'Michael Buble']",Michael Buble,Haven't Met You Yet,40,0
140,2010-01-30,"['The Truth', 'Jason Aldean']",Jason Aldean,The Truth,41,0
141,2010-01-30,"[""Fallin' For You"", 'Colbie Caillat']",Colbie Caillat,Fallin' For You,42,0
142,2010-01-30,"['If You Only Knew', 'Shinedown']",Shinedown,If You Only Knew,43,0
143,2010-01-30,"['Smile', 'Uncle Kracker']",Uncle Kracker,Smile,44,0
144,2010-01-30,"['Cowboy Casanova', 'Carrie Underwood']",Carrie Underwood,Cowboy Casanova,45,0
145,2010-01-30,"['Try Sleeping With A Broken Heart', 'Alicia Keys']",Alicia Keys,Try Sleeping With A Broken Heart,46,0
146,2010-01-30,"['White Liar', 'Miranda Lambert']",Miranda Lambert,White Liar,47,0
147,2010-01-30,"['Life After You', 'Daughtry']",Daughtry,Life After You,48,0
148,2010-01-30,"['It Kills Me', 'Melanie Fiona']",Melanie Fiona,It Kills Me,49,0
149,2010-01-30,"['All The Right Moves', 'OneRepublic']",OneRepublic,All The Right Moves,50,0
150,2010-01-30,"[""Why Don't We Just Dance"", 'Josh Turner']",Josh Turner,Why Don't We Just Dance,51,0
151,2010-01-30,"['One Less Lonely Girl', 'Justin Bieber']",Justin Bieber,One Less Lonely Girl,52,0
152,2010-01-30,"['Shut It Down', 'Pitbull Featuring Akon']",Pitbull Featuring Akon,Shut It Down,53,0
153,2010-01-30,"['Southern Voice', 'Tim McGraw']",Tim McGraw,Southern Voice,54,0
154,2010-01-30,"['Whataya Want From Me', 'Adam Lambert']",Adam Lambert,Whataya Want From Me,55,0
155,2010-01-30,"['Drop The World', 'Lil Wayne Featuring Eminem']",Lil Wayne Featuring Eminem,Drop The World,56,0
156,2010-01-30,"['I Can Transform Ya', 'Chris Brown Featuring Lil Wayne & Swizz Beatz']",Chris Brown Featuring Lil Wayne & Swizz Beatz,I Can Transform Ya,57,0
157,2010-01-30,"['Soldier Of Love', 'Sade']",Sade,Soldier Of Love,58,0
158,2010-01-30,"['Your Love Is My Drug', 'Ke$ha']",Ke$ha,Your Love Is My Drug,59,0
159,2010-01-30,"['Never Gonna Be Alone', 'Nickelback']",Nickelback,Never Gonna Be Alone,60,0
160,2010-01-30,"['I Wanna Make You Close Your Eyes', 'Dierks Bentley']",Dierks Bentley,I Wanna Make You Close Your Eyes,61,0
161,2010-01-30,"['Spotlight', 'Gucci Mane Featuring Usher']",Gucci Mane Featuring Usher,Spotlight,62,0
162,2010-01-30,"['I Am', 'Mary J. Blige']",Mary J. Blige,I Am,63,0
163,2010-01-30,"['I Wanna Rock', 'Snoop Dogg']",Snoop Dogg,I Wanna Rock,64,0
164,2010-01-30,"['I Invented Sex', 'Trey Songz Featuring Drake']",Trey Songz Featuring Drake,I Invented Sex,65,0
165,2010-01-30,"['Breakeven', 'The Script']",The Script,Breakeven,66,0
166,2010-01-30,"['Uprising', 'Muse']",Muse,Uprising,67,0
167,2010-01-30,"['History In The Making', 'Darius Rucker']",Darius Rucker,History In The Making,68,0
168,2010-01-30,"['Consider Me Gone', 'Reba']",Reba,Consider Me Gone,69,0
169,2010-01-30,"['Heartbreak Warfare', 'John Mayer']",John Mayer,Heartbreak Warfare,70,0
170,2010-01-30,"['Halfway Gone', 'Lifehouse']",Lifehouse,Halfway Gone,71,0
171,2010-01-30,"['Ready To Love Again', 'Lady Antebellum']",Lady Antebellum,Ready To Love Again,72,0
172,2010-01-30,"['Hillbilly Bone', 'Blake Shelton Featuring Trace Adkins']",Blake Shelton Featuring Trace Adkins,Hillbilly Bone,73,0
173,2010-01-30,"['Do I', 'Luke Bryan']",Luke Bryan,Do I,74,0
174,2010-01-30,"['Someday', 'Rob Thomas']",Rob Thomas,Someday,75,0
175,2010-01-30,"['Baby By Me', '50 Cent Featuring Ne-Yo']",50 Cent Featuring Ne-Yo,Baby By Me,76,0
176,2010-01-30,"['Shots', 'LMFAO Featuring Lil Jon']",LMFAO Featuring Lil Jon,Shots,77,0
177,2010-01-30,"['On To The Next One', 'Jay-Z + Swizz Beatz']",Jay-Z + Swizz Beatz,On To The Next One,78,0
178,2010-01-30,"['Give It Up To Me', 'Shakira Featuring Lil Wayne']",Shakira Featuring Lil Wayne,Give It Up To Me,79,0
179,2010-01-30,"['American Saturday Night', 'Brad Paisley']",Brad Paisley,American Saturday Night,80,0
180,2010-01-30,"['Eight Second Ride', 'Jake Owen']",Jake Owen,Eight Second Ride,81,0
181,2010-01-30,"['Say Something', 'Timbaland Featuring Drake']",Timbaland Featuring Drake,Say Something,82,0
182,2010-01-30,"['Crawl', 'Chris Brown']",Chris Brown,Crawl,83,0
183,2010-01-30,"['Temporary Home', 'Carrie Underwood']",Carrie Underwood,Temporary Home,84,0
184,2010-01-30,"[""Cryin' For Me (Wayman's Song)"", 'Toby Keith']",Toby Keith,Cryin' For Me (Wayman's Song),85,0
185,2010-01-30,"['Set The Fire To The Third Bar', 'Snow Patrol Featuring Martha Wainwright']",Snow Patrol Featuring Martha Wainwright,Set The Fire To The Third Bar,86,0
186,2010-01-30,"[""That's How Country Boys Roll"", 'Billy Currington']",Billy Currington,That's How Country Boys Roll,87,0
187,2010-01-30,"['When I Look At You', 'Miley Cyrus']",Miley Cyrus,When I Look At You,88,0
188,2010-01-30,"['Sex Therapy', 'Robin Thicke']",Robin Thicke,Sex Therapy,89,0
189,2010-01-30,"['Russian Roulette', 'Rihanna']",Rihanna,Russian Roulette,90,0
190,2010-01-30,"['1901', 'Phoenix']",Phoenix,1901,91,0
191,2010-01-30,"[""'Til Summer Comes Around"", 'Keith Urban']",Keith Urban,'Til Summer Comes Around,92,0
192,2010-01-30,"['I Will Not Bow', 'Breaking Benjamin']",Breaking Benjamin,I Will Not Bow,93,0
193,2010-01-30,"['Break', 'Three Days Grace']",Three Days Grace,Break,94,0
194,2010-01-30,"['A Little More Country Than That', 'Easton Corbin']",Easton Corbin,A Little More Country Than That,95,0
195,2010-01-30,"['Papers', 'Usher']",Usher,Papers,96,0
196,2010-01-30,"['Hot Mess', 'Cobra Starship']",Cobra Starship,Hot Mess,97,0
197,2010-01-30,"['Highway 20 Ride', 'Zac Brown Band']",Zac Brown Band,Highway 20 Ride,98,0
198,2010-01-30,"['Just Breathe', 'Pearl Jam']",Pearl Jam,Just Breathe,99,0
199,2010-01-30,"[""Hey Daddy (Daddy's Home)"", 'Usher Featuring Plies']",Usher Featuring Plies,Hey Daddy (Daddy's Home),100,0
200,2010-02-27,"['TiK ToK', 'Ke$ha']",Ke$ha,TiK ToK,1,0
201,2010-02-27,"['We Are The World 25: For Haiti', 'Artists For Haiti']",Artists For Haiti,We Are The World 25: For Haiti,2,0
202,2010-02-27,"['Imma Be', 'The Black Eyed Peas']",The Black Eyed Peas,Imma Be,3,0
203,2010-02-27,"['BedRock', 'Young Money Featuring Lloyd']",Young Money Featuring Lloyd,BedRock,4,0
204,2010-02-27,"['Bad Romance', 'Lady Gaga']",Lady Gaga,Bad Romance,5,0
205,2010-02-27,"['Need You Now', 'Lady Antebellum']",Lady Antebellum,Need You Now,6,0
206,2010-02-27,"['Hey, Soul Sister', 'Train']",Train,He,7,1
207,2010-02-27,"['How Low', 'Ludacris']",Ludacris,How Low,8,0
208,2010-02-27,"['In My Head', 'Jason Derulo']",Jason Derulo,In My Head,9,0
209,2010-02-27,"['Sexy Chick', 'David Guetta Featuring Akon']",David Guetta Featuring Akon,Sexy Chick,10,0
210,2010-02-27,"['Blah Blah Blah', 'Ke$ha Featuring 3OH!3']",Ke$ha Featuring 3OH!3,Blah Blah Blah,11,0
211,2010-02-27,"['Say Aah', 'Trey Songz Featuring Fabolous']",Trey Songz Featuring Fabolous,Say Aah,12,0
212,2010-02-27,"['Carry Out', 'Timbaland Featuring Justin Timberlake']",Timbaland Featuring Justin Timberlake,Carry Out,13,0
213,2010-02-27,"['Replay', 'Iyaz']",Iyaz,Replay,14,0
214,2010-02-27,"['Telephone', 'Lady Gaga Featuring Beyonce']",Lady Gaga Featuring Beyonce,Telephone,15,0
215,2010-02-27,"['I Gotta Feeling', 'The Black Eyed Peas']",The Black Eyed Peas,I Gotta Feeling,16,0
216,2010-02-27,"['Empire State Of Mind', 'Jay-Z + Alicia Keys']",Jay-Z + Alicia Keys,Empire State Of Mind,17,0
217,2010-02-27,"['Hard', 'Rihanna Featuring Jeezy']",Rihanna Featuring Jeezy,Hard,18,0
218,2010-02-27,"['Baby', 'Justin Bieber Featuring Ludacris']",Justin Bieber Featuring Ludacris,Baby,19,0
219,2010-02-27,"['According To You', 'Orianthi']",Orianthi,According To You,20,0
220,2010-02-27,"[""Live Like We're Dying"", 'Kris Allen']",Kris Allen,Live Like We're Dying,21,0
221,2010-02-27,"['Do You Remember', 'Jay Sean Featuring Sean Paul & Lil Jon']",Jay Sean Featuring Sean Paul & Lil Jon,Do You Remember,22,0
222,2010-02-27,"['Two Is Better Than One', 'Boys Like Girls Featuring Taylor Swift']",Boys Like Girls Featuring Taylor Swift,Two Is Better Than One,23,0
223,2010-02-27,"['Fireflies', 'Owl City']",Owl City,Fireflies,24,0
224,2010-02-27,"[""Haven't Met You Yet"", 'Michael Buble']",Michael Buble,Haven't Met You Yet,25,0
225,2010-02-27,"['Tie Me Down', 'New Boyz Featuring Ray J']",New Boyz Featuring Ray J,Tie Me Down,26,0
226,2010-02-27,"['Down', 'Jay Sean Featuring Lil Wayne']",Jay Sean Featuring Lil Wayne,Down,27,0
227,2010-02-27,"['Breakeven', 'The Script']",The Script,Breakeven,28,0
228,2010-02-27,"['You Belong With Me', 'Taylor Swift']",Taylor Swift,You Belong With Me,29,0
229,2010-02-27,"['Today Was A Fairytale', 'Taylor Swift']",Taylor Swift,Today Was A Fairytale,30,0
230,2010-02-27,"['Whataya Want From Me', 'Adam Lambert']",Adam Lambert,Whataya Want From Me,31,0
231,2010-02-27,"['Whatcha Say', 'Jason Derulo']",Jason Derulo,Whatcha Say,32,0
232,2010-02-27,"['Say Something', 'Timbaland Featuring Drake']",Timbaland Featuring Drake,Say Something,33,0
233,2010-02-27,"['Forever', 'Drake Featuring Kanye West, Lil Wayne & Eminem']",il Wayne & Eminem,Forever,34,1
234,2010-02-27,"[""Why Don't We Just Dance"", 'Josh Turner']",Josh Turner,Why Don't We Just Dance,35,0
235,2010-02-27,"['Naturally', 'Selena Gomez & The Scene']",Selena Gomez & The Scene,Naturally,36,0
236,2010-02-27,"['Paparazzi', 'Lady Gaga']",Lady Gaga,Paparazzi,37,0
237,2010-02-27,"[""Nothin' On You"", 'B.o.B Featuring Bruno Mars']",B.o.B Featuring Bruno Mars,Nothin' On You,38,0
238,2010-02-27,"['Meet Me Halfway', 'The Black Eyed Peas']",The Black Eyed Peas,Meet Me Halfway,39,0
239,2010-02-27,"['Already Gone', 'Kelly Clarkson']",Kelly Clarkson,Already Gone,40,0
240,2010-02-27,"['All The Right Moves', 'OneRepublic']",OneRepublic,All The Right Moves,41,0
241,2010-02-27,"['Use Somebody', 'Kings Of Leon']",Kings Of Leon,Use Somebody,42,0
242,2010-02-27,"['Solo', 'Iyaz']",Iyaz,Solo,43,0
243,2010-02-27,"['Try Sleeping With A Broken Heart', 'Alicia Keys']",Alicia Keys,Try Sleeping With A Broken Heart,44,0
244,2010-02-27,"['The Truth', 'Jason Aldean']",Jason Aldean,The Truth,45,0
245,2010-02-27,"['Pants On The Ground', 'General Larry Platt']",General Larry Platt,Pants On The Ground,46,0
246,2010-02-27,"['It Kills Me', 'Melanie Fiona']",Melanie Fiona,It Kills Me,47,0
247,2010-02-27,"['Life After You', 'Daughtry']",Daughtry,Life After You,48,0
248,2010-02-27,"['Party In The U.S.A.', 'Miley Cyrus']",Miley Cyrus,Party In The U.S.A.,49,0
249,2010-02-27,"['Heartbreak Warfare', 'John Mayer']",John Mayer,Heartbreak Warfare,50,0
250,2010-02-27,"['On To The Next One', 'Jay-Z + Swizz Beatz']",Jay-Z + Swizz Beatz,On To The Next One,51,0
251,2010-02-27,"['Soldier Of Love', 'Sade']",Sade,Soldier Of Love,52,0
252,2010-02-27,"['If You Only Knew', 'Shinedown']",Shinedown,If You Only Knew,53,0
253,2010-02-27,"['Temporary Home', 'Carrie Underwood']",Carrie Underwood,Temporary Home,54,0
254,2010-02-27,"['I Am', 'Mary J. Blige']",Mary J. Blige,I Am,55,0
255,2010-02-27,"[""Hey Daddy (Daddy's Home)"", 'Usher Featuring Plies']",Usher Featuring Plies,Hey Daddy (Daddy's Home),56,0
256,2010-02-27,"['Halfway Gone', 'Lifehouse']",Lifehouse,Halfway Gone,57,0
257,2010-02-27,"['Shut It Down', 'Pitbull Featuring Akon']",Pitbull Featuring Akon,Shut It Down,58,0
