,Date,Data,Artist,Title,Rank,Note
3382,1962-07-14,"['My Daddy Is President', 'Little Jo Ann']",Little Jo Ann,My Daddy Is President,83,0
3383,1962-07-14,"[""I Just Can't Help It"", 'Jackie Wilson']",Jackie Wilson,I Just Can't Help It,84,0
3384,1962-07-14,"['Bring It On Home To Me', 'Sam Cooke']",Sam Cooke,Bring It On Home To Me,85,0
3385,1962-07-14,"['That Greasy Kid Stuff', 'Janie Grant']",Janie Grant,That Greasy Kid Stuff,86,0
3386,1962-07-14,"['Above The Stars', 'Mr. Acker Bilk']",Mr. Acker Bilk,Above The Stars,87,0
3387,1962-07-14,"[""What's A Matter Baby (Is It Hurting You)"", 'Timi Yuro']",Timi Yuro,What's A Matter Baby (Is It Hurting You),88,0
3388,1962-07-14,"['All Night Long', 'Sandy Nelson']",Sandy Nelson,All Night Long,89,0
3389,1962-07-14,"['Goodnight, Irene', 'Jerry Reed And The Hully Girlies']",Jerry Reed And The Hully Girlies,Goodnigh,90,1
3390,1962-07-14,"['Potato Peeler', 'Bobby Gregg and His Friends']",Bobby Gregg and His Friends,Potato Peeler,91,0
3391,1962-07-14,"['The Bird Man', 'The Highwaymen']",The Highwaymen,The Bird Man,92,0
3392,1962-07-14,"['Sweet And Lovely', 'April Stevens & Nino Tempo']",April Stevens & Nino Tempo,Sweet And Lovely,93,0
3393,1962-07-14,"['Keep Your Hands In Your Pockets', 'The Playmates']",The Playmates,Keep Your Hands In Your Pockets,94,0
3394,1962-07-14,"['A Taste Of Honey', 'Martin Denny and His Orchestra']",Martin Denny and His Orchestra,A Taste Of Honey,95,0
3395,1962-07-14,"['Make It Easy On Yourself', 'Jerry Butler']",Jerry Butler,Make It Easy On Yourself,96,0
3396,1962-07-14,"['Rinky Dink', 'Baby Cortez']",Baby Cortez,Rinky Dink,97,0
3397,1962-07-14,"['Theme From ""Hatari!""', 'Henry Mancini And His Orchestra']",Henry Mancini And His Orchestra,"Theme From ""Hatari!""",98,0
3398,1962-07-14,"['La Bomba', 'The Tokens']",The Tokens,La Bomba,99,0
3399,1962-07-14,"['A Miracle', 'Frankie Avalon']",Frankie Avalon,A Miracle,100,0
3400,1962-08-11,"['Breaking Up Is Hard To Do', 'Neil Sedaka']",Neil Sedaka,Breaking Up Is Hard To Do,1,0
3401,1962-08-11,"['Roses Are Red (My Love)', 'Bobby Vinton']",Bobby Vinton,Roses Are Red (My Love),2,0
3402,1962-08-11,"['The Wah Watusi', 'The Orlons']",The Orlons,The Wah Watusi,3,0
3403,1962-08-11,"['The Loco-Motion', 'Little Eva']",Little Eva,The Loco-Motion,4,0
3404,1962-08-11,"['Ahab, The Arab', 'Ray Stevens']",Ray Stevens,Aha,5,1
3405,1962-08-11,"['Speedy Gonzales', 'Pat Boone']",Pat Boone,Speedy Gonzales,6,0
3406,1962-08-11,"['Sealed With A Kiss', 'Brian Hyland']",Brian Hyland,Sealed With A Kiss,7,0
3407,1962-08-11,"[""You'll Lose A Good Thing"", 'Barbara Lynn']",Barbara Lynn,You'll Lose A Good Thing,8,0
3408,1962-08-11,"['Things', 'Bobby Darin']",Bobby Darin,Things,9,0
3409,1962-08-11,"['The Stripper', 'David Rose and His Orchestra']",David Rose and His Orchestra,The Stripper,10,0
3410,1962-08-11,"[""You Don't Know Me"", 'Ray Charles']",Ray Charles,You Don't Know Me,11,0
3411,1962-08-11,"['Wolverton Mountain', 'Claude King']",Claude King,Wolverton Mountain,12,0
3412,1962-08-11,"['Little Diane', 'Dion']",Dion,Little Diane,13,0
3413,1962-08-11,"['(Girls, Girls, Girls) Made To Love', 'Eddie Hodges']",Eddie Hodges,(Girl,14,1
3414,1962-08-11,"['Johnny Get Angry', 'Joanie Sommers']",Joanie Sommers,Johnny Get Angry,15,0
3415,1962-08-11,"['Theme From Dr. Kildare (Three Stars Will Shine Tonight)', 'Richard Chamberlain']",Richard Chamberlain,Theme From Dr. Kildare (Three Stars Will Shine Tonight),16,0
3416,1962-08-11,"['Twist And Shout', 'The Isley Brothers']",The Isley Brothers,Twist And Shout,17,0
3417,1962-08-11,"['Party Lights', 'Claudine Clark']",Claudine Clark,Party Lights,18,0
3418,1962-08-11,"[""I Can't Stop Loving You"", 'Ray Charles']",Ray Charles,I Can't Stop Loving You,19,0
3419,1962-08-11,"['Heart In Hand', 'Brenda Lee']",Brenda Lee,Heart In Hand,20,0
3420,1962-08-11,"[""Dancin' Party"", 'Chubby Checker']",Chubby Checker,Dancin' Party,21,0
3421,1962-08-11,"['I Need Your Loving', 'Don Gardner And Dee Dee Ford']",Don Gardner And Dee Dee Ford,I Need Your Loving,22,0
3422,1962-08-11,"['Little Red Rented Rowboat', 'Joe Dowell']",Joe Dowell,Little Red Rented Rowboat,23,0
3423,1962-08-11,"['Sheila', 'Tommy Roe']",Tommy Roe,Sheila,24,0
3424,1962-08-11,"['Gravy (For My Mashed Potatoes)', 'Dee Dee Sharp']",Dee Dee Sharp,Gravy (For My Mashed Potatoes),25,0
3425,1962-08-11,"[""She's Not You"", 'Elvis Presley With The Jordanaires']",Elvis Presley With The Jordanaires,She's Not You,26,0
3426,1962-08-11,"['Bring It On Home To Me', 'Sam Cooke']",Sam Cooke,Bring It On Home To Me,27,0
3427,1962-08-11,"['Call Me Mr. In-Between', 'Burl Ives']",Burl Ives,Call Me Mr. In-Between,28,0
3428,1962-08-11,"[""A Swingin' Safari"", 'Billy Vaughn And His Orchestra']",Billy Vaughn And His Orchestra,A Swingin' Safari,29,0
3429,1962-08-11,"['Route 66 Theme', 'Nelson Riddle']",Nelson Riddle,Route 66 Theme,30,0
3430,1962-08-11,"['Have A Good Time', 'Sue Thompson']",Sue Thompson,Have A Good Time,31,0
3431,1962-08-11,"['Vacation', 'Connie Francis']",Connie Francis,Vacation,32,0
3432,1962-08-11,"[""What's A Matter Baby (Is It Hurting You)"", 'Timi Yuro']",Timi Yuro,What's A Matter Baby (Is It Hurting You),33,0
3433,1962-08-11,"['Rinky Dink', 'Baby Cortez']",Baby Cortez,Rinky Dink,34,0
3434,1962-08-11,"[""Al Di La'"", 'Emilio Pericoli']",Emilio Pericoli,Al Di La',35,0
3435,1962-08-11,"['The Ballad Of Paladin', 'Duane Eddy']",Duane Eddy,The Ballad Of Paladin,36,0
3436,1962-08-11,"['Having A Party', 'Sam Cooke']",Sam Cooke,Having A Party,37,0
3437,1962-08-11,"['It Started All Over Again', 'Brenda Lee']",Brenda Lee,It Started All Over Again,38,0
3438,1962-08-11,"['Palisades Park', 'Freddy Cannon']",Freddy Cannon,Palisades Park,39,0
3439,1962-08-11,"['Welcome Home Baby', 'The Shirelles']",The Shirelles,Welcome Home Baby,40,0
3440,1962-08-11,"[""I'll Never Dance Again"", 'Bobby Rydell']",Bobby Rydell,I'll Never Dance Again,41,0
3441,1962-08-11,"['Make It Easy On Yourself', 'Jerry Butler']",Jerry Butler,Make It Easy On Yourself,42,0
3442,1962-08-11,"[""Mary's Little Lamb"", 'James Darren']",James Darren,Mary's Little Lamb,43,0
3443,1962-08-11,"['Ben Crazy', 'Dickie Goodman']",Dickie Goodman,Ben Crazy,44,0
3444,1962-08-11,"['Bongo Stomp', 'Little Joey And The Flips']",Little Joey And The Flips,Bongo Stomp,45,0
3445,1962-08-11,"['Summertime, Summertime', 'The Jamies']",The Jamies,Summertim,46,1
3446,1962-08-11,"[""It Keeps Right On A-Hurtin'"", 'Johnny Tillotson']",Johnny Tillotson,It Keeps Right On A-Hurtin',47,0
3447,1962-08-11,"['Steel Men', 'Jimmy Dean']",Jimmy Dean,Steel Men,48,0
3448,1962-08-11,"['Devil Woman', 'Marty Robbins']",Marty Robbins,Devil Woman,49,0
3449,1962-08-11,"['Till Death Do Us Part', 'Bob Braun']",Bob Braun,Till Death Do Us Part,50,0
3450,1962-08-11,"['Shame On Me', 'Bobby Bare']",Bobby Bare,Shame On Me,51,0
3451,1962-08-11,"['Playboy', 'The Marvelettes']",The Marvelettes,Playboy,52,0
3452,1962-08-11,"['Johnny Loves Me', 'Shelley Fabares']",Shelley Fabares,Johnny Loves Me,53,0
3453,1962-08-11,"['Alley Cat', 'Bent Fabric and His Piano']",Bent Fabric and His Piano,Alley Cat,54,0
3454,1962-08-11,"['Limbo Rock', 'The Champs']",The Champs,Limbo Rock,55,0
3455,1962-08-11,"['Baby Elephant Walk', 'Lawrence Welk And His Orchestra']",Lawrence Welk And His Orchestra,Baby Elephant Walk,56,0
3456,1962-08-11,"['Point Of No Return', 'Gene McDaniels']",Gene McDaniels,Point Of No Return,57,0
3457,1962-08-11,"['A Taste Of Honey', 'Martin Denny and His Orchestra']",Martin Denny and His Orchestra,A Taste Of Honey,58,0
3458,1962-08-11,"['Never In A Million Years', 'Linda Scott']",Linda Scott,Never In A Million Years,59,0
3459,1962-08-11,"['Careless Love', 'Ray Charles']",Ray Charles,Careless Love,60,0
3460,1962-08-11,"['Above The Stars', 'Mr. Acker Bilk']",Mr. Acker Bilk,Above The Stars,61,0
3461,1962-08-11,"['Stop The Wedding', 'Etta James']",Etta James,Stop The Wedding,62,0
3462,1962-08-11,"[""Ramblin' Rose"", 'Nat King Cole']",Nat King Cole,Ramblin' Rose,63,0
3463,1962-08-11,"['The Bird Man', 'The Highwaymen']",The Highwaymen,The Bird Man,64,0
3464,1962-08-11,"['Love Me As I Love You', 'George Maharis']",George Maharis,Love Me As I Love You,65,0
3465,1962-08-11,"['Beach Party', 'King Curtis And The Noble Knights']",King Curtis And The Noble Knights,Beach Party,66,0
3466,1962-08-11,"['Mr. Songwriter', 'Connie Stevens']",Connie Stevens,Mr. Songwriter,67,0
3467,1962-08-11,"['You Belong To Me', 'The Duprees']",The Duprees,You Belong To Me,68,0
3468,1962-08-11,"['Your Nose Is Gonna Grow', 'Johnny Crawford']",Johnny Crawford,Your Nose Is Gonna Grow,69,0
3469,1962-08-11,"['Send Me The Pillow You Dream On', 'Johnny Tillotson']",Johnny Tillotson,Send Me The Pillow You Dream On,70,0
3470,1962-08-11,"['Come On Little Angel', 'The Belmonts']",The Belmonts,Come On Little Angel,71,0
3471,1962-08-11,"[""Don't Worry 'Bout Me"", 'Vincent Edwards']",Vincent Edwards,Don't Worry 'Bout Me,72,0
3472,1962-08-11,"['You Beat Me To The Punch', 'Mary Wells']",Mary Wells,You Beat Me To The Punch,73,0
3473,1962-08-11,"['Worried Mind', 'Ray Anthony']",Ray Anthony,Worried Mind,74,0
3474,1962-08-11,"['A Miracle', 'Frankie Avalon']",Frankie Avalon,A Miracle,75,0
3475,1962-08-11,"['Teen Age Idol', 'Rick Nelson']",Rick Nelson,Teen Age Idol,76,0
3476,1962-08-11,"['Why Did You Leave Me?', 'Vince Edwards']",Vince Edwards,Why Did You Leave Me?,77,0
3477,1962-08-11,"['I Love You The Way You Are', 'Bobby Vinton']",Bobby Vinton,I Love You The Way You Are,78,0
3478,1962-08-11,"['Beechwood 4-5789', 'The Marvelettes']",The Marvelettes,Beechwood 4-5789,79,0
3479,1962-08-11,"['Just Tell Her Jim Said Hello', 'Elvis Presley With The Jordanaires']",Elvis Presley With The Jordanaires,Just Tell Her Jim Said Hello,80,0
3480,1962-08-11,"['Lolita Ya-Ya', 'The Ventures']",The Ventures,Lolita Ya-Ya,81,0
3481,1962-08-11,"['Silver Threads And Golden Needles', 'The Springfields']",The Springfields,Silver Threads And Golden Needles,82,0
3482,1962-08-11,"[""Callin' Doctor Casey"", 'John D. Loudermilk']",John D. Loudermilk,Callin' Doctor Casey,83,0
3483,1962-08-11,"['(Theme from) A Summer Place', 'Dick Roman']",Dick Roman,(Theme from) A Summer Place,84,0
3484,1962-08-11,"[""Surfin' Safari"", 'The Beach Boys']",The Beach Boys,Surfin' Safari,85,0
3485,1962-08-11,"['A Wonderful Dream', 'The Majors']",The Majors,A Wonderful Dream,86,0
3486,1962-08-11,"['I Left My Heart In San Francisco', 'Tony Bennett']",Tony Bennett,I Left My Heart In San Francisco,87,0
3487,1962-08-11,"[""The Boys' Night Out"", 'Patti Page']",Patti Page,The Boys' Night Out,88,0
3488,1962-08-11,"['Too Bad', 'Ben E. King']",Ben E. King,Too Bad,89,0
3489,1962-08-11,"['Green Onions', ""Booker T. & The MG's""]",Booker T. & The MG's,Green Onions,90,0
3490,1962-08-11,"['Right String But The Wrong Yo-Yo', 'Dr. Feelgood And The Interns']",Dr. Feelgood And The Interns,Right String But The Wrong Yo-Yo,91,0
3491,1962-08-11,"['Poor Little Puppet', 'Cathy Carroll']",Cathy Carroll,Poor Little Puppet,92,0
3492,1962-08-11,"[""Jivin' Around"", 'Al Casey Combo']",Al Casey Combo,Jivin' Around,93,0
3493,1962-08-11,"['Yield Not To Temptation', 'Bobby Bland']",Bobby Bland,Yield Not To Temptation,94,0
3494,1962-08-11,"['Sugar Plum', 'Ike Clanton']",Ike Clanton,Sugar Plum,95,0
3495,1962-08-11,"['Your Heart Belongs To Me', 'The Supremes']",The Supremes,Your Heart Belongs To Me,96,0
3496,1962-08-11,"['Hully Gully Baby', 'The Dovells']",The Dovells,Hully Gully Baby,97,0
3497,1962-08-11,"['So What', ""Bill Black's Combo""]",Bill Black's Combo,So What,98,0
3498,1962-08-11,"['Glory Of Love', 'Don Gardner And Dee Dee Ford']",Don Gardner And Dee Dee Ford,Glory Of Love,99,0
3499,1962-08-11,"['Do You Love Me', 'The Contours']",The Contours,Do You Love Me,100,0
3500,1962-09-08,"['Sheila', 'Tommy Roe']",Tommy Roe,Sheila,1,0
3501,1962-09-08,"[""You Don't Know Me"", 'Ray Charles']",Ray Charles,You Don't Know Me,2,0
3502,1962-09-08,"['The Loco-Motion', 'Little Eva']",Little Eva,The Loco-Motion,3,0
3503,1962-09-08,"[""Ramblin' Rose"", 'Nat King Cole']",Nat King Cole,Ramblin' Rose,4,0
3504,1962-09-08,"[""She's Not You"", 'Elvis Presley With The Jordanaires']",Elvis Presley With The Jordanaires,She's Not You,5,0
3505,1962-09-08,"['Breaking Up Is Hard To Do', 'Neil Sedaka']",Neil Sedaka,Breaking Up Is Hard To Do,6,0
3506,1962-09-08,"['Party Lights', 'Claudine Clark']",Claudine Clark,Party Lights,7,0
3507,1962-09-08,"['Things', 'Bobby Darin']",Bobby Darin,Things,8,0
3508,1962-09-08,"['Teen Age Idol', 'Rick Nelson']",Rick Nelson,Teen Age Idol,9,0
3509,1962-09-08,"['Vacation', 'Connie Francis']",Connie Francis,Vacation,10,0
3510,1962-09-08,"['Sherry', 'The 4 Seasons']",The 4 Seasons,Sherry,11,0
3511,1962-09-08,"['Rinky Dink', 'Baby Cortez']",Baby Cortez,Rinky Dink,12,0
3512,1962-09-08,"[""A Swingin' Safari"", 'Billy Vaughn And His Orchestra']",Billy Vaughn And His Orchestra,A Swingin' Safari,13,0
3513,1962-09-08,"[""What's A Matter Baby (Is It Hurting You)"", 'Timi Yuro']",Timi Yuro,What's A Matter Baby (Is It Hurting You),14,0
3514,1962-09-08,"['Your Nose Is Gonna Grow', 'Johnny Crawford']",Johnny Crawford,Your Nose Is Gonna Grow,15,0
3515,1962-09-08,"['Devil Woman', 'Marty Robbins']",Marty Robbins,Devil Woman,16,0
3516,1962-09-08,"['Roses Are Red (My Love)', 'Bobby Vinton']",Bobby Vinton,Roses Are Red (My Love),17,0
3517,1962-09-08,"['You Belong To Me', 'The Duprees']",The Duprees,You Belong To Me,18,0
3518,1962-09-08,"['Alley Cat', 'Bent Fabric and His Piano']",Bent Fabric and His Piano,Alley Cat,19,0
3519,1962-09-08,"['Patches', 'Dickey Lee']",Dickey Lee,Patches,20,0
3520,1962-09-08,"['Send Me The Pillow You Dream On', 'Johnny Tillotson']",Johnny Tillotson,Send Me The Pillow You Dream On,21,0
3521,1962-09-08,"['Green Onions', ""Booker T. & The MG's""]",Booker T. & The MG's,Green Onions,22,0
3522,1962-09-08,"['Point Of No Return', 'Gene McDaniels']",Gene McDaniels,Point Of No Return,23,0
3523,1962-09-08,"['Silver Threads And Golden Needles', 'The Springfields']",The Springfields,Silver Threads And Golden Needles,24,0
3524,1962-09-08,"['Shame On Me', 'Bobby Bare']",Bobby Bare,Shame On Me,25,0
3525,1962-09-08,"['Venus In Blue Jeans', 'Jimmy Clanton']",Jimmy Clanton,Venus In Blue Jeans,26,0
3526,1962-09-08,"['Till Death Do Us Part', 'Bob Braun']",Bob Braun,Till Death Do Us Part,27,0
3527,1962-09-08,"['You Beat Me To The Punch', 'Mary Wells']",Mary Wells,You Beat Me To The Punch,28,0
3528,1962-09-08,"['Make It Easy On Yourself', 'Jerry Butler']",Jerry Butler,Make It Easy On Yourself,29,0
3529,1962-09-08,"['Ahab, The Arab', 'Ray Stevens']",Ray Stevens,Aha,30,1
3530,1962-09-08,"['Beechwood 4-5789', 'The Marvelettes']",The Marvelettes,Beechwood 4-5789,31,0
3531,1962-09-08,"[""Let's Dance"", 'Chris Montez']",Chris Montez,Let's Dance,32,0
3532,1962-09-08,"['Come On Little Angel', 'The Belmonts']",The Belmonts,Come On Little Angel,33,0
3533,1962-09-08,"['Little Diane', 'Dion']",Dion,Little Diane,34,0
3534,1962-09-08,"['A Wonderful Dream', 'The Majors']",The Majors,A Wonderful Dream,35,0
3535,1962-09-08,"['If I Had A Hammer (The Hammer Song)', 'Peter, Paul & Mary']",aul & Mary,If I Had A Hammer (The Hammer Song),36,1
3536,1962-09-08,"['Stop The Wedding', 'Etta James']",Etta James,Stop The Wedding,37,0
3537,1962-09-08,"['Sealed With A Kiss', 'Brian Hyland']",Brian Hyland,Sealed With A Kiss,38,0
3538,1962-09-08,"['Twist And Shout', 'The Isley Brothers']",The Isley Brothers,Twist And Shout,39,0
3539,1962-09-08,"[""I'm The Girl From Wolverton Mountain"", 'Jo Ann Campbell']",Jo Ann Campbell,I'm The Girl From Wolverton Mountain,40,0
3540,1962-09-08,"['Lie To Me', 'Brook Benton']",Brook Benton,Lie To Me,41,0
3541,1962-09-08,"['Bring It On Home To Me', 'Sam Cooke']",Sam Cooke,Bring It On Home To Me,42,0
3542,1962-09-08,"[""You'll Lose A Good Thing"", 'Barbara Lynn']",Barbara Lynn,You'll Lose A Good Thing,43,0
3543,1962-09-08,"['Call Me Mr. In-Between', 'Burl Ives']",Burl Ives,Call Me Mr. In-Between,44,0
3544,1962-09-08,"['Mr. Songwriter', 'Connie Stevens']",Connie Stevens,Mr. Songwriter,45,0
3545,1962-09-08,"[""Surfin' Safari"", 'The Beach Boys']",The Beach Boys,Surfin' Safari,46,0
3546,1962-09-08,"['What Kind Of Love Is This', 'Joey Dee & the Starliters']",Joey Dee & the Starliters,What Kind Of Love Is This,47,0
3547,1962-09-08,"['Hully Gully Baby', 'The Dovells']",The Dovells,Hully Gully Baby,48,0
3548,1962-09-08,"['Baby Elephant Walk', 'Lawrence Welk And His Orchestra']",Lawrence Welk And His Orchestra,Baby Elephant Walk,49,0
3549,1962-09-08,"['Rain Rain Go Away', 'Bobby Vinton']",Bobby Vinton,Rain Rain Go Away,50,0
3550,1962-09-08,"['I Love You The Way You Are', 'Bobby Vinton']",Bobby Vinton,I Love You The Way You Are,51,0
3551,1962-09-08,"['It Might As Well Rain Until September', 'Carole King']",Carole King,It Might As Well Rain Until September,52,0
3552,1962-09-08,"['Papa-Oom-Mow-Mow', 'The Rivingtons']",The Rivingtons,Papa-Oom-Mow-Mow,53,0
3553,1962-09-08,"[""The Boys' Night Out"", 'Patti Page']",Patti Page,The Boys' Night Out,54,0
3554,1962-09-08,"['Do You Love Me', 'The Contours']",The Contours,Do You Love Me,55,0
3555,1962-09-08,"['A Taste Of Honey', 'Martin Denny and His Orchestra']",Martin Denny and His Orchestra,A Taste Of Honey,56,0
3556,1962-09-08,"['Speedy Gonzales', 'Pat Boone']",Pat Boone,Speedy Gonzales,57,0
3557,1962-09-08,"['Just Tell Her Jim Said Hello', 'Elvis Presley With The Jordanaires']",Elvis Presley With The Jordanaires,Just Tell Her Jim Said Hello,58,0
3558,1962-09-08,"['Punish Her', 'Bobby Vee']",Bobby Vee,Punish Her,59,0
3559,1962-09-08,"[""You Can't Judge A Book By The Cover"", 'Bo Diddley']",Bo Diddley,You Can't Judge A Book By The Cover,60,0
3560,1962-09-08,"['Heart In Hand', 'Brenda Lee']",Brenda Lee,Heart In Hand,61,0
3561,1962-09-08,"['I Left My Heart In San Francisco', 'Tony Bennett']",Tony Bennett,I Left My Heart In San Francisco,62,0
3562,1962-09-08,"['Every Night (Without You)', 'Paul Anka']",Paul Anka,Every Night (Without You),63,0
3563,1962-09-08,"['(Theme from) A Summer Place', 'Dick Roman']",Dick Roman,(Theme from) A Summer Place,64,0
3564,1962-09-08,"['The Wah Watusi', 'The Orlons']",The Orlons,The Wah Watusi,65,0
3565,1962-09-08,"['Love Me As I Love You', 'George Maharis']",George Maharis,Love Me As I Love You,66,0
3566,1962-09-08,"['Lollipops And Roses', 'Paul Petersen']",Paul Petersen,Lollipops And Roses,67,0
3567,1962-09-08,"['Wolverton Mountain', 'Claude King']",Claude King,Wolverton Mountain,68,0
3568,1962-09-08,"['Lolita Ya-Ya', 'The Ventures']",The Ventures,Lolita Ya-Ya,69,0
3569,1962-09-08,"['Yield Not To Temptation', 'Bobby Bland']",Bobby Bland,Yield Not To Temptation,70,0
3570,1962-09-08,"[""I Keep Forgettin'"", 'Chuck Jackson']",Chuck Jackson,I Keep Forgettin',71,0
3571,1962-09-08,"['Monster Mash', 'Bobby ""Boris"" Pickett And The Crypt-Kickers']","Bobby ""Boris"" Pickett And The Crypt-Kickers",Monster Mash,72,0
3572,1962-09-08,"['Long As The Rose Is Red', 'Florraine Darlin']",Florraine Darlin,Long As The Rose Is Red,73,0
3573,1962-09-08,"[""Jivin' Around"", 'Al Casey Combo']",Al Casey Combo,Jivin' Around,74,0
3574,1962-09-08,"[""If I Didn't Have A Dime (To Play The Jukebox)"", 'Gene Pitney']",Gene Pitney,If I Didn't Have A Dime (To Play The Jukebox),75,0
3575,1962-09-08,"['I Remember You', 'Frank Ifield']",Frank Ifield,I Remember You,76,0
3576,1962-09-08,"[""Don't You Worry"", 'Don Gardner And Dee Dee Ford']",Don Gardner And Dee Dee Ford,Don't You Worry,77,0
3577,1962-09-08,"['Stop The Music', 'The Shirelles']",The Shirelles,Stop The Music,78,0
3578,1962-09-08,"[""What's Gonna Happen When Summer's Done"", 'Freddy Cannon']",Freddy Cannon,What's Gonna Happen When Summer's Done,79,0
3579,1962-09-08,"['Reap What You Sow', 'Billy Stewart']",Billy Stewart,Reap What You Sow,80,0
3580,1962-09-08,"['Hide & Go Seek, Part I', 'Bunker Hill']",Bunker Hill,Hide & Go See,81,1
3581,1962-09-08,"['So What', ""Bill Black's Combo""]",Bill Black's Combo,So What,82,0
3582,1962-09-08,"['Torture', 'Kris Jensen']",Kris Jensen,Torture,83,0
3583,1962-09-08,"['I Want To Be Loved', 'Dinah Washington']",Dinah Washington,I Want To Be Loved,84,0
3584,1962-09-08,"['Limbo Rock', 'Chubby Checker']",Chubby Checker,Limbo Rock,85,0
3585,1962-09-08,"['Beach Party', 'King Curtis And The Noble Knights']",King Curtis And The Noble Knights,Beach Party,86,0
3586,1962-09-08,"[""Lookin' For A Love"", 'The Valentinos']",The Valentinos,Lookin' For A Love,87,0
3587,1962-09-08,"['No One Will Ever Know', 'Jimmie Rodgers']",Jimmie Rodgers,No One Will Ever Know,88,0
3588,1962-09-08,"['Broken Heart', 'The Fiestas']",The Fiestas,Broken Heart,89,0
3589,1962-09-08,"['Sweet Sixteen Bars', 'Earl Grant']",Earl Grant,Sweet Sixteen Bars,90,0
3590,1962-09-08,"[""Silly Boy (She Doesn't Love You)"", 'The Lettermen']",The Lettermen,Silly Boy (She Doesn't Love You),91,0
3591,1962-09-08,"['There Is No Greater Love', 'The Wanderers']",The Wanderers,There Is No Greater Love,92,0
3592,1962-09-08,"['Stormy Monday Blues', 'Bobby Bland']",Bobby Bland,Stormy Monday Blues,93,0
3593,1962-09-08,"['Copy Cat', 'Gary U.S. Bonds']",Gary U.S. Bonds,Copy Cat,94,0
3594,1962-09-08,"[""I Really Don't Want To Know"", 'Solomon Burke']",Solomon Burke,I Really Don't Want To Know,95,0
3595,1962-09-08,"['Send For Me (If you need some Lovin)', 'Barbara George']",Barbara George,Send For Me (If you need some Lovin),96,0
3596,1962-09-08,"['What Kind Of Fool Am I', 'Sammy Davis Jr.']",Sammy Davis Jr.,What Kind Of Fool Am I,97,0
3597,1962-09-08,"[""He's A Rebel"", 'The Crystals']",The Crystals,He's A Rebel,98,0
3598,1962-09-08,"['Mama (He Treats Your Daughter Mean)', 'Ruth Brown']",Ruth Brown,Mama (He Treats Your Daughter Mean),99,0
3599,1962-09-08,"['Big Love', 'Joe Henderson']",Joe Henderson,Big Love,100,0
3600,1962-10-06,"['Sherry', 'The 4 Seasons']",The 4 Seasons,Sherry,1,0
3601,1962-10-06,"['Monster Mash', 'Bobby ""Boris"" Pickett And The Crypt-Kickers']","Bobby ""Boris"" Pickett And The Crypt-Kickers",Monster Mash,2,0
3602,1962-10-06,"[""Ramblin' Rose"", 'Nat King Cole']",Nat King Cole,Ramblin' Rose,3,0
3603,1962-10-06,"[""Let's Dance"", 'Chris Montez']",Chris Montez,Let's Dance,4,0
3604,1962-10-06,"['Green Onions', ""Booker T. & The MG's""]",Booker T. & The MG's,Green Onions,5,0
3605,1962-10-06,"['Patches', 'Dickey Lee']",Dickey Lee,Patches,6,0
3606,1962-10-06,"['Venus In Blue Jeans', 'Jimmy Clanton']",Jimmy Clanton,Venus In Blue Jeans,7,0
3607,1962-10-06,"['I Remember You', 'Frank Ifield']",Frank Ifield,I Remember You,8,0
3608,1962-10-06,"['Alley Cat', 'Bent Fabric and His Piano']",Bent Fabric and His Piano,Alley Cat,9,0
3609,1962-10-06,"['You Beat Me To The Punch', 'Mary Wells']",Mary Wells,You Beat Me To The Punch,10,0
3610,1962-10-06,"['Sheila', 'Tommy Roe']",Tommy Roe,Sheila,11,0
3611,1962-10-06,"['Rain Rain Go Away', 'Bobby Vinton']",Bobby Vinton,Rain Rain Go Away,12,0
3612,1962-10-06,"['Lie To Me', 'Brook Benton']",Brook Benton,Lie To Me,13,0
3613,1962-10-06,"['If I Had A Hammer (The Hammer Song)', 'Peter, Paul & Mary']",aul & Mary,If I Had A Hammer (The Hammer Song),14,1
3614,1962-10-06,"['Do You Love Me', 'The Contours']",The Contours,Do You Love Me,15,0
3615,1962-10-06,"['Teen Age Idol', 'Rick Nelson']",Rick Nelson,Teen Age Idol,16,0
3616,1962-10-06,"['You Belong To Me', 'The Duprees']",The Duprees,You Belong To Me,17,0
3617,1962-10-06,"['Beechwood 4-5789', 'The Marvelettes']",The Marvelettes,Beechwood 4-5789,18,0
3618,1962-10-06,"[""Surfin' Safari"", 'The Beach Boys']",The Beach Boys,Surfin' Safari,19,0
3619,1962-10-06,"['What Kind Of Love Is This', 'Joey Dee & the Starliters']",Joey Dee & the Starliters,What Kind Of Love Is This,20,0
3620,1962-10-06,"['Punish Her', 'Bobby Vee']",Bobby Vee,Punish Her,21,0
3621,1962-10-06,"['It Might As Well Rain Until September', 'Carole King']",Carole King,It Might As Well Rain Until September,22,0
3622,1962-10-06,"[""He's A Rebel"", 'The Crystals']",The Crystals,He's A Rebel,23,0
3623,1962-10-06,"['Only Love Can Break A Heart', 'Gene Pitney']",Gene Pitney,Only Love Can Break A Heart,24,0
3624,1962-10-06,"['Popeye (The Hitchhiker)', 'Chubby Checker']",Chubby Checker,Popeye (The Hitchhiker),25,0
3625,1962-10-06,"['Hully Gully Baby', 'The Dovells']",The Dovells,Hully Gully Baby,26,0
3626,1962-10-06,"['The Loco-Motion', 'Little Eva']",Little Eva,The Loco-Motion,27,0
3627,1962-10-06,"['I Left My Heart In San Francisco', 'Tony Bennett']",Tony Bennett,I Left My Heart In San Francisco,28,0
